Year,Calendar Day,Despatch Consumption Balance (Dcb) Or Internal Consumption Balance (Icb),Type Of Mode : Pithead Or Non-Pithead,Number Of Coal Plants,Capacity Of The Coal Plant(MegaWatt),Daily Requirement(Tonne),Domestic Stock (Tonne),Imported Stock (Tonne),Normative Stock (Tonne),Percentage Of Actual Stock Vis-A-Vis Normative Stock,Total Stock,Stock Surplus/Deficit,Days of Stock Available,Domestic Dependency,Import Dependency,Risk Category
2024,2024-02-04,DCB,Non-Pithead,148,149900.50,2088.91,26507.02,1483.13,54311.77,1%,27990.15,-26321.62,13.40,94.70%,5.30%,Low Buffer
2024,2024-02-04,ICB,Non-Pithead,16,17555.00,175.48,0.00,2348.09,4562.41,1%,2348.09,-2214.32,13.38,0.00%,100.00%,Low Buffer
2024,2024-02-03,DCB,Pithead,18,40320.00,551.10,8435.07,30.70,9368.77,1%,8465.77,-903.00,15.36,99.64%,0.36%,Moderate
2024,2024-02-03,DCB,Non-Pithead,148,149900.50,2088.91,26404.86,1463.55,54311.77,1%,27868.41,-26443.36,13.34,94.75%,5.25%,Low Buffer
2024,2024-02-03,ICB,Non-Pithead,16,17555.00,175.48,0.00,2381.19,4562.41,1%,2381.19,-2181.22,13.57,0.00%,100.00%,Low Buffer
2024,2024-02-02,DCB,Pithead,18,40320.00,551.10,8466.58,22.89,9368.77,1%,8489.47,-879.30,15.40,99.73%,0.27%,Moderate
2024,2024-02-02,DCB,Non-Pithead,148,149900.50,2088.91,26385.15,1469.30,54311.77,1%,27854.45,-26457.32,13.33,94.73%,5.27%,Low Buffer
2024,2024-02-02,ICB,Non-Pithead,16,17555.00,175.48,0.00,2366.02,4562.41,1%,2366.02,-2196.39,13.48,0.00%,100.00%,Low Buffer
2024,2024-02-01,DCB,Pithead,18,40320.00,551.10,8404.98,21.28,9368.77,1%,8426.26,-942.51,15.29,99.75%,0.25%,Moderate
2024,2024-02-01,DCB,Non-Pithead,148,149900.50,2088.91,26404.58,1468.65,54311.77,1%,27873.23,-26438.54,13.34,94.73%,5.27%,Low Buffer
2024,2024-02-01,ICB,Non-Pithead,16,17555.00,175.48,0.00,2404.22,4562.41,1%,2404.22,-2158.19,13.70,0.00%,100.00%,Low Buffer
2024,2024-01-31,DCB,Pithead,18,40320.00,551.10,8387.81,21.17,8817.67,1%,8408.98,-408.69,15.26,99.75%,0.25%,Moderate
2024,2024-01-31,DCB,Non-Pithead,148,149900.50,2088.91,26347.87,1399.51,50133.94,1%,27747.38,-22386.56,13.28,94.96%,5.04%,Low Buffer
2024,2024-01-31,ICB,Non-Pithead,16,17555.00,175.48,0.00,2431.88,4211.45,1%,2431.88,-1779.57,13.86,0.00%,100.00%,Low Buffer
2024,2024-01-30,DCB,Pithead,18,40320.00,551.10,8368.67,18.38,8817.67,1%,8387.05,-430.62,15.22,99.78%,0.22%,Moderate
2024,2024-01-30,DCB,Non-Pithead,148,149900.50,2088.91,26300.89,1361.13,50133.94,1%,27662.02,-22471.92,13.24,95.08%,4.92%,Low Buffer
2024,2024-01-30,ICB,Non-Pithead,16,17555.00,175.48,0.00,2419.06,4211.45,1%,2419.06,-1792.39,13.79,0.00%,100.00%,Low Buffer
2024,2024-01-29,DCB,Pithead,18,40320.00,551.10,8320.16,16.65,8817.67,1%,8336.81,-480.86,15.13,99.80%,0.20%,Moderate
2024,2024-01-29,DCB,Non-Pithead,148,149900.50,2088.91,26329.63,1331.02,50133.94,1%,27660.65,-22473.29,13.24,95.19%,4.81%,Low Buffer
2024,2024-01-29,ICB,Non-Pithead,16,17555.00,175.48,0.00,2461.59,4211.45,1%,2461.59,-1749.86,14.03,0.00%,100.00%,Low Buffer
2024,2024-01-28,DCB,Pithead,18,40320.00,551.10,8285.48,18.86,8817.67,1%,8304.34,-513.33,15.07,99.77%,0.23%,Moderate
2024,2024-01-28,DCB,Non-Pithead,148,149900.50,2088.91,26213.75,1318.98,50133.94,1%,27532.73,-22601.21,13.18,95.21%,4.79%,Low Buffer
2024,2024-01-28,ICB,Non-Pithead,16,17555.00,175.48,0.00,2501.93,4211.45,1%,2501.93,-1709.52,14.26,0.00%,100.00%,Low Buffer
2024,2024-01-27,DCB,Pithead,18,40320.00,551.10,8302.33,17.36,8817.67,1%,8319.69,-497.98,15.10,99.79%,0.21%,Moderate
2024,2024-01-27,DCB,Non-Pithead,148,149900.50,2088.91,26092.31,1321.32,50133.94,1%,27413.63,-22720.31,13.12,95.18%,4.82%,Low Buffer
2024,2024-01-27,ICB,Non-Pithead,16,17555.00,175.48,0.00,2515.59,4211.45,1%,2515.59,-1695.86,14.34,0.00%,100.00%,Low Buffer
2024,2024-01-26,DCB,Pithead,18,40320.00,551.10,8345.23,19.50,8817.67,1%,8364.73,-452.94,15.18,99.77%,0.23%,Moderate
2024,2024-01-26,DCB,Non-Pithead,148,149900.50,2088.91,25863.71,1333.30,50133.94,1%,27197.01,-22936.93,13.02,95.10%,4.90%,Low Buffer
2024,2024-01-26,ICB,Non-Pithead,16,17555.00,175.48,0.00,2517.38,4211.45,1%,2517.38,-1694.07,14.35,0.00%,100.00%,Low Buffer
2024,2024-01-25,DCB,Pithead,18,40320.00,551.10,8330.98,21.85,8817.67,1%,8352.83,-464.84,15.16,99.74%,0.26%,Moderate
2024,2024-01-25,DCB,Non-Pithead,148,149900.50,2088.91,25729.87,1309.98,50133.94,1%,27039.85,-23094.09,12.94,95.16%,4.84%,Low Buffer
2024,2024-01-25,ICB,Non-Pithead,16,17555.00,175.48,0.00,2525.20,4211.45,1%,2525.20,-1686.25,14.39,0.00%,100.00%,Low Buffer
2024,2024-01-24,DCB,Pithead,18,40320.00,551.10,8280.53,24.32,8817.67,1%,8304.85,-512.82,15.07,99.71%,0.29%,Moderate
2024,2024-01-24,DCB,Non-Pithead,148,149900.50,2088.91,25635.80,1291.61,50133.94,1%,26927.41,-23206.53,12.89,95.20%,4.80%,Low Buffer
2024,2024-01-24,ICB,Non-Pithead,16,17555.00,175.48,0.00,2528.52,4211.45,1%,2528.52,-1682.93,14.41,0.00%,100.00%,Low Buffer
2024,2024-01-23,DCB,Pithead,18,40320.00,551.10,8273.70,22.11,8817.67,1%,8295.81,-521.86,15.05,99.73%,0.27%,Moderate
2024,2024-01-23,DCB,Non-Pithead,148,149900.50,2088.91,25438.22,1304.38,50133.94,1%,26742.60,-23391.34,12.80,95.12%,4.88%,Low Buffer
2024,2024-01-23,ICB,Non-Pithead,16,17555.00,175.48,0.00,2511.16,4211.45,1%,2511.16,-1700.29,14.31,0.00%,100.00%,Low Buffer
2024,2024-01-22,DCB,Pithead,18,40320.00,551.10,8276.45,12.63,8817.67,1%,8289.08,-528.59,15.04,99.85%,0.15%,Moderate
2024,2024-01-22,DCB,Non-Pithead,148,149900.50,2088.91,25325.67,1326.34,50133.94,1%,26652.01,-23481.93,12.76,95.02%,4.98%,Low Buffer
2024,2024-01-22,ICB,Non-Pithead,16,17555.00,175.48,0.00,2399.43,4211.45,1%,2399.43,-1812.02,13.67,0.00%,100.00%,Low Buffer
2024,2024-01-21,DCB,Pithead,18,40320.00,551.10,8221.98,11.76,8817.67,1%,8233.74,-583.93,14.94,99.86%,0.14%,Low Buffer
2024,2024-01-21,DCB,Non-Pithead,148,149900.50,2088.91,25119.70,1317.79,50133.94,1%,26437.49,-23696.45,12.66,95.02%,4.98%,Low Buffer
2024,2024-01-21,ICB,Non-Pithead,16,17555.00,175.48,72.19,2428.20,4211.45,1%,2500.39,-1711.06,14.25,2.89%,97.11%,Low Buffer
2024,2024-01-20,DCB,Pithead,18,40320.00,551.10,8177.63,13.29,8817.67,1%,8190.92,-626.75,14.86,99.84%,0.16%,Low Buffer
2024,2024-01-20,DCB,Non-Pithead,148,149900.50,2088.91,25015.23,1319.37,50133.94,1%,26334.60,-23799.34,12.61,94.99%,5.01%,Low Buffer
2024,2024-01-20,ICB,Non-Pithead,16,17555.00,175.48,72.19,2461.51,4211.45,1%,2533.70,-1677.75,14.44,2.85%,97.15%,Low Buffer
2024,2024-01-19,DCB,Pithead,18,40320.00,551.10,8158.59,15.49,8817.67,1%,8174.08,-643.59,14.83,99.81%,0.19%,Low Buffer
2024,2024-01-19,DCB,Non-Pithead,148,149900.50,2088.91,24952.78,1339.17,50133.94,1%,26291.95,-23841.99,12.59,94.91%,5.09%,Low Buffer
2024,2024-01-19,ICB,Non-Pithead,16,17555.00,175.48,72.19,2495.40,4211.45,1%,2567.59,-1643.86,14.63,2.81%,97.19%,Low Buffer
2024,2024-01-18,DCB,Pithead,18,40320.00,551.10,8112.82,9.31,8817.67,1%,8122.13,-695.54,14.74,99.89%,0.11%,Low Buffer
2024,2024-01-18,DCB,Non-Pithead,148,149900.50,2088.91,24834.33,1372.30,50133.94,1%,26206.63,-23927.31,12.55,94.76%,5.24%,Low Buffer
2024,2024-01-18,ICB,Non-Pithead,16,17555.00,175.48,0.00,2534.69,4211.45,1%,2534.69,-1676.76,14.44,0.00%,100.00%,Low Buffer
2024,2024-01-17,DCB,Pithead,18,40320.00,551.10,8121.74,7.32,8817.67,1%,8129.06,-688.61,14.75,99.91%,0.09%,Low Buffer
2024,2024-01-17,DCB,Non-Pithead,148,149900.50,2088.91,24748.23,1361.37,50133.94,1%,26109.60,-24024.34,12.50,94.79%,5.21%,Low Buffer
2024,2024-01-17,ICB,Non-Pithead,16,17555.00,175.48,0.00,2592.73,4211.45,1%,2592.73,-1618.72,14.78,0.00%,100.00%,Low Buffer
2024,2024-01-16,DCB,Pithead,18,40320.00,551.10,8075.67,9.12,8817.67,1%,8084.79,-732.88,14.67,99.89%,0.11%,Low Buffer
2024,2024-01-16,DCB,Non-Pithead,148,149900.50,2088.91,24653.56,1387.01,50133.94,1%,26040.57,-24093.37,12.47,94.67%,5.33%,Low Buffer
2024,2024-01-16,ICB,Non-Pithead,16,17555.00,175.48,0.00,2636.40,4211.45,1%,2636.40,-1575.05,15.02,0.00%,100.00%,Moderate
2024,2024-01-15,DCB,Pithead,18,40320.00,551.10,8038.72,12.28,8817.67,1%,8051.00,-766.67,14.61,99.85%,0.15%,Low Buffer
2024,2024-01-15,DCB,Non-Pithead,148,149900.50,2088.91,24501.75,1426.40,50133.94,1%,25928.15,-24205.79,12.41,94.50%,5.50%,Low Buffer
2024,2024-01-15,ICB,Non-Pithead,16,17555.00,175.48,0.00,2685.15,4211.45,1%,2685.15,-1526.30,15.30,0.00%,100.00%,Moderate
2024,2024-01-14,DCB,Pithead,18,40320.00,551.10,8015.85,2.58,8817.67,1%,8018.43,-799.24,14.55,99.97%,0.03%,Low Buffer
2024,2024-01-14,DCB,Non-Pithead,148,148950.50,2073.93,24223.81,1417.48,49774.43,1%,25641.29,-24133.14,12.36,94.47%,5.53%,Low Buffer
2024,2024-01-14,ICB,Non-Pithead,16,17555.00,175.48,0.00,2700.11,4211.45,1%,2700.11,-1511.34,15.39,0.00%,100.00%,Moderate
2024,2024-01-13,DCB,Pithead,18,40320.00,551.10,8067.65,0.00,8817.67,1%,8067.65,-750.02,14.64,100.00%,0.00%,Low Buffer
2024,2024-01-13,DCB,Non-Pithead,148,148950.50,2073.93,23990.14,1345.87,49774.43,1%,25336.01,-24438.42,12.22,94.69%,5.31%,Low Buffer
2024,2024-01-13,ICB,Non-Pithead,16,17555.00,175.48,0.00,2666.01,4211.45,1%,2666.01,-1545.44,15.19,0.00%,100.00%,Moderate
2024,2024-01-12,DCB,Pithead,18,40320.00,551.10,8096.92,0.69,8817.67,1%,8097.61,-720.06,14.69,99.99%,0.01%,Low Buffer
2024,2024-01-12,DCB,Non-Pithead,148,148950.50,2073.93,23978.18,1348.62,49774.43,1%,25326.80,-24447.63,12.21,94.68%,5.32%,Low Buffer
2024,2024-01-12,ICB,Non-Pithead,16,17555.00,175.48,0.00,2670.65,4211.45,1%,2670.65,-1540.80,15.22,0.00%,100.00%,Moderate
2024,2024-01-11,DCB,Pithead,18,40320.00,551.10,8053.87,2.58,8817.67,1%,8056.45,-761.22,14.62,99.97%,0.03%,Low Buffer
2024,2024-01-11,DCB,Non-Pithead,148,148950.50,2073.93,23855.19,1371.50,49774.43,1%,25226.69,-24547.74,12.16,94.56%,5.44%,Low Buffer
2024,2024-01-11,ICB,Non-Pithead,16,17555.00,175.48,0.00,2624.56,4211.45,1%,2624.56,-1586.89,14.96,0.00%,100.00%,Low Buffer
2024,2024-01-10,DCB,Pithead,18,40320.00,551.10,8043.42,0.00,8817.67,1%,8043.42,-774.25,14.60,100.00%,0.00%,Low Buffer
2024,2024-01-10,DCB,Non-Pithead,148,148950.50,2073.93,23752.92,1396.85,49774.43,1%,25149.77,-24624.66,12.13,94.45%,5.55%,Low Buffer
2024,2024-01-10,ICB,Non-Pithead,16,17555.00,175.48,0.00,2542.32,4211.45,1%,2542.32,-1669.13,14.49,0.00%,100.00%,Low Buffer
2024,2024-01-09,DCB,Pithead,18,40320.00,551.10,7998.36,0.00,8817.67,1%,7998.36,-819.31,14.51,100.00%,0.00%,Low Buffer
2024,2024-01-09,DCB,Non-Pithead,148,148950.50,2073.93,23504.10,1388.68,49774.43,1%,24892.78,-24881.65,12.00,94.42%,5.58%,Low Buffer
2024,2024-01-09,ICB,Non-Pithead,16,17555.00,175.48,0.00,2576.49,4211.45,1%,2576.49,-1634.96,14.68,0.00%,100.00%,Low Buffer
2024,2024-01-08,DCB,Pithead,18,40320.00,551.10,8007.76,0.00,8817.67,1%,8007.76,-809.91,14.53,100.00%,0.00%,Low Buffer
2024,2024-01-08,DCB,Non-Pithead,148,148950.50,2073.93,23387.99,1346.62,49774.43,0%,24734.61,-25039.82,11.93,94.56%,5.44%,Low Buffer
2024,2024-01-08,ICB,Non-Pithead,16,17555.00,175.48,0.00,2606.77,4211.45,1%,2606.77,-1604.68,14.86,0.00%,100.00%,Low Buffer
2024,2024-01-07,DCB,Pithead,18,40320.00,551.10,7896.56,0.00,8817.67,1%,7896.56,-921.11,14.33,100.00%,0.00%,Low Buffer
2024,2024-01-07,DCB,Non-Pithead,148,148950.50,2073.93,23264.86,1293.63,49774.43,0%,24558.49,-25215.94,11.84,94.73%,5.27%,Low Buffer
2024,2024-01-07,ICB,Non-Pithead,16,17555.00,175.48,0.00,2590.21,4211.45,1%,2590.21,-1621.24,14.76,0.00%,100.00%,Low Buffer
2024,2024-01-06,DCB,Pithead,18,40320.00,551.10,7803.89,1.01,8817.67,1%,7804.90,-1012.77,14.16,99.99%,0.01%,Low Buffer
2024,2024-01-06,DCB,Non-Pithead,148,148950.50,2073.93,23064.09,1257.46,49774.43,0%,24321.55,-25452.88,11.73,94.83%,5.17%,Low Buffer
2024,2024-01-06,ICB,Non-Pithead,16,17555.00,175.48,0.00,2551.73,4211.45,1%,2551.73,-1659.72,14.54,0.00%,100.00%,Low Buffer
2024,2024-01-05,DCB,Pithead,18,40320.00,551.10,7797.83,0.00,8817.67,1%,7797.83,-1019.84,14.15,100.00%,0.00%,Low Buffer
2024,2024-01-05,DCB,Non-Pithead,148,148950.50,2073.93,22943.33,1255.07,49774.43,0%,24198.40,-25576.03,11.67,94.81%,5.19%,Low Buffer
2024,2024-01-05,ICB,Non-Pithead,16,17555.00,175.48,0.00,2574.59,4211.45,1%,2574.59,-1636.86,14.67,0.00%,100.00%,Low Buffer
2024,2024-01-04,DCB,Pithead,18,40320.00,551.10,7798.19,0.00,8817.67,1%,7798.19,-1019.48,14.15,100.00%,0.00%,Low Buffer
2024,2024-01-04,DCB,Non-Pithead,148,148950.50,2073.93,22957.44,1236.02,49774.43,0%,24193.46,-25580.97,11.67,94.89%,5.11%,Low Buffer
2024,2024-01-04,ICB,Non-Pithead,16,17555.00,175.48,0.00,2624.39,4211.45,1%,2624.39,-1587.06,14.96,0.00%,100.00%,Low Buffer
2024,2024-01-03,DCB,Pithead,18,40320.00,551.10,7786.03,0.32,8817.67,1%,7786.35,-1031.32,14.13,100.00%,0.00%,Low Buffer
2024,2024-01-03,DCB,Non-Pithead,148,148950.50,2073.93,23006.65,1250.55,49774.43,0%,24257.20,-25517.23,11.70,94.84%,5.16%,Low Buffer
2024,2024-01-03,ICB,Non-Pithead,16,17555.00,175.48,0.00,2674.34,4211.45,1%,2674.34,-1537.11,15.24,0.00%,100.00%,Moderate
2024,2024-01-02,DCB,Pithead,18,40320.00,551.10,7828.70,2.20,8817.67,1%,7830.90,-986.77,14.21,99.97%,0.03%,Low Buffer
2024,2024-01-02,DCB,Non-Pithead,148,148950.50,2073.93,23089.55,1256.71,49774.43,0%,24346.26,-25428.17,11.74,94.84%,5.16%,Low Buffer
2024,2024-01-02,ICB,Non-Pithead,16,17555.00,175.48,0.00,2726.10,4211.45,1%,2726.10,-1485.35,15.54,0.00%,100.00%,Moderate
2024,2024-01-01,DCB,Pithead,18,40320.00,551.10,7819.85,2.86,8817.67,1%,7822.71,-994.96,14.19,99.96%,0.04%,Low Buffer
2024,2024-01-01,DCB,Non-Pithead,148,148950.50,2073.93,23239.19,1269.60,49774.43,0%,24508.79,-25265.64,11.82,94.82%,5.18%,Low Buffer
2024,2024-01-01,ICB,Non-Pithead,16,17555.00,175.48,0.00,2750.13,4211.45,1%,2750.13,-1461.32,15.67,0.00%,100.00%,Moderate
2023,2023-12-31,DCB,Pithead,18,40320.00,551.10,7845.59,5.15,8266.57,1%,7850.74,-415.83,14.25,99.93%,0.07%,Low Buffer
2023,2023-12-31,DCB,Non-Pithead,148,148950.50,2073.93,23122.76,1300.00,47613.02,1%,24422.76,-23190.26,11.78,94.68%,5.32%,Low Buffer
2023,2023-12-31,ICB,Non-Pithead,16,17555.00,175.48,0.00,2694.06,4035.97,1%,2694.06,-1341.91,15.35,0.00%,100.00%,Moderate
2023,2023-12-30,DCB,Pithead,18,40320.00,551.10,7791.98,7.63,8266.57,1%,7799.61,-466.96,14.15,99.90%,0.10%,Low Buffer
2023,2023-12-30,DCB,Non-Pithead,148,148950.50,2073.93,22948.28,1307.73,47613.02,1%,24256.01,-23357.01,11.70,94.61%,5.39%,Low Buffer
2023,2023-12-30,ICB,Non-Pithead,16,17555.00,175.48,0.00,2675.00,4035.97,1%,2675.00,-1360.97,15.24,0.00%,100.00%,Moderate
2023,2023-12-29,DCB,Pithead,18,40320.00,551.10,7752.22,9.38,8266.57,1%,7761.60,-504.97,14.08,99.88%,0.12%,Low Buffer
2023,2023-12-29,DCB,Non-Pithead,148,148950.50,2073.93,22761.18,1281.93,47613.02,1%,24043.11,-23569.91,11.59,94.67%,5.33%,Low Buffer
2023,2023-12-29,ICB,Non-Pithead,16,17555.00,175.48,0.00,2649.03,4035.97,1%,2649.03,-1386.94,15.10,0.00%,100.00%,Moderate
2023,2023-12-28,DCB,Pithead,18,40320.00,551.10,7743.85,9.09,8266.57,1%,7752.94,-513.63,14.07,99.88%,0.12%,Low Buffer
2023,2023-12-28,DCB,Non-Pithead,148,148950.50,2073.93,22614.02,1285.85,47613.02,1%,23899.87,-23713.15,11.52,94.62%,5.38%,Low Buffer
2023,2023-12-28,ICB,Non-Pithead,16,17555.00,175.48,0.00,2671.86,4035.97,1%,2671.86,-1364.11,15.23,0.00%,100.00%,Moderate
2023,2023-12-27,DCB,Pithead,18,40320.00,551.10,7700.15,10.68,8266.57,1%,7710.83,-555.74,13.99,99.86%,0.14%,Low Buffer
2023,2023-12-27,DCB,Non-Pithead,148,148950.50,2073.93,22451.88,1307.94,47613.02,0%,23759.82,-23853.20,11.46,94.50%,5.50%,Low Buffer
2023,2023-12-27,ICB,Non-Pithead,16,17555.00,175.48,0.00,2646.28,4035.97,1%,2646.28,-1389.69,15.08,0.00%,100.00%,Moderate
2023,2023-12-26,DCB,Pithead,18,40320.00,551.10,7630.91,6.87,8266.57,1%,7637.78,-628.79,13.86,99.91%,0.09%,Low Buffer
2023,2023-12-26,DCB,Non-Pithead,148,148950.50,2073.93,22326.15,1308.31,47613.02,0%,23634.46,-23978.56,11.40,94.46%,5.54%,Low Buffer
2023,2023-12-26,ICB,Non-Pithead,16,17555.00,175.48,0.00,2613.34,4035.97,1%,2613.34,-1422.63,14.89,0.00%,100.00%,Low Buffer
2023,2023-12-25,DCB,Pithead,18,40320.00,551.10,7591.64,9.01,8266.57,1%,7600.65,-665.92,13.79,99.88%,0.12%,Low Buffer
2023,2023-12-25,DCB,Non-Pithead,148,148950.50,2073.93,22132.65,1307.30,47613.02,0%,23439.95,-24173.07,11.30,94.42%,5.58%,Low Buffer
2023,2023-12-25,ICB,Non-Pithead,16,17555.00,175.48,0.00,2587.42,4035.97,1%,2587.42,-1448.55,14.75,0.00%,100.00%,Low Buffer
2023,2023-12-24,DCB,Pithead,18,40320.00,551.10,7516.08,10.81,8266.57,1%,7526.89,-739.68,13.66,99.86%,0.14%,Low Buffer
2023,2023-12-24,DCB,Non-Pithead,148,148950.50,2073.93,21868.67,1325.79,47613.02,0%,23194.46,-24418.56,11.18,94.28%,5.72%,Low Buffer
2023,2023-12-24,ICB,Non-Pithead,16,17555.00,175.48,0.00,2590.46,4035.97,1%,2590.46,-1445.51,14.76,0.00%,100.00%,Low Buffer
2023,2023-12-23,DCB,Pithead,18,40320.00,551.10,7413.84,10.84,8266.57,1%,7424.68,-841.89,13.47,99.85%,0.15%,Low Buffer
2023,2023-12-23,DCB,Non-Pithead,148,148950.50,2073.93,21671.87,1329.25,47613.02,0%,23001.12,-24611.90,11.09,94.22%,5.78%,Low Buffer
2023,2023-12-23,ICB,Non-Pithead,16,17555.00,175.48,0.00,2680.31,4035.97,1%,2680.31,-1355.66,15.27,0.00%,100.00%,Moderate
2023,2023-12-22,DCB,Pithead,18,40320.00,551.10,7379.68,12.24,8266.57,1%,7391.92,-874.65,13.41,99.83%,0.17%,Low Buffer
2023,2023-12-22,DCB,Non-Pithead,148,148950.50,2073.93,21552.64,1351.88,47613.02,0%,22904.52,-24708.50,11.04,94.10%,5.90%,Low Buffer
2023,2023-12-22,ICB,Non-Pithead,16,17555.00,175.48,0.00,2602.77,4035.97,1%,2602.77,-1433.20,14.83,0.00%,100.00%,Low Buffer
2023,2023-12-21,DCB,Pithead,18,40320.00,551.10,7296.73,10.68,8266.57,1%,7307.41,-959.16,13.26,99.85%,0.15%,Low Buffer
2023,2023-12-21,DCB,Non-Pithead,148,148950.50,2073.93,21416.31,1382.09,47613.02,0%,22798.40,-24814.62,10.99,93.94%,6.06%,Low Buffer
2023,2023-12-21,ICB,Non-Pithead,16,17555.00,175.48,0.00,2528.52,4035.97,1%,2528.52,-1507.45,14.41,0.00%,100.00%,Low Buffer
2023,2023-12-20,DCB,Pithead,18,40320.00,551.10,7227.50,11.94,8266.57,1%,7239.44,-1027.13,13.14,99.84%,0.16%,Low Buffer
2023,2023-12-20,DCB,Non-Pithead,148,148950.50,2073.93,21364.31,1377.01,47613.02,0%,22741.32,-24871.70,10.97,93.94%,6.06%,Low Buffer
2023,2023-12-20,ICB,Non-Pithead,16,17555.00,175.48,0.00,2416.84,4035.97,1%,2416.84,-1619.13,13.77,0.00%,100.00%,Low Buffer
2023,2023-12-19,DCB,Pithead,18,40320.00,551.10,7202.00,9.43,8266.57,1%,7211.43,-1055.14,13.09,99.87%,0.13%,Low Buffer
2023,2023-12-19,DCB,Non-Pithead,148,148950.50,2073.93,21339.72,1383.06,47613.02,0%,22722.78,-24890.24,10.96,93.91%,6.09%,Low Buffer
2023,2023-12-19,ICB,Non-Pithead,16,17555.00,175.48,0.00,2400.89,4035.97,1%,2400.89,-1635.08,13.68,0.00%,100.00%,Low Buffer
2023,2023-12-18,DCB,Pithead,18,40320.00,551.10,7206.03,10.63,8266.57,1%,7216.66,-1049.91,13.09,99.85%,0.15%,Low Buffer
2023,2023-12-18,DCB,Non-Pithead,148,148950.50,2073.93,21142.52,1350.92,47613.02,0%,22493.44,-25119.58,10.85,93.99%,6.01%,Low Buffer
2023,2023-12-18,ICB,Non-Pithead,16,17555.00,175.48,0.00,2438.62,4035.97,1%,2438.62,-1597.35,13.90,0.00%,100.00%,Low Buffer
2023,2023-12-17,DCB,Pithead,18,40320.00,551.10,7157.82,5.39,8266.57,1%,7163.21,-1103.36,13.00,99.92%,0.08%,Low Buffer
2023,2023-12-17,DCB,Non-Pithead,148,148950.50,2073.93,20834.19,1313.75,47613.02,0%,22147.94,-25465.08,10.68,94.07%,5.93%,Low Buffer
2023,2023-12-17,ICB,Non-Pithead,16,17555.00,175.48,0.00,2463.21,4035.97,1%,2463.21,-1572.76,14.04,0.00%,100.00%,Low Buffer
2023,2023-12-15,DCB,Pithead,18,40320.00,551.10,7011.33,3.21,8266.57,1%,7014.54,-1252.03,12.73,99.95%,0.05%,Low Buffer
2023,2023-12-15,DCB,Non-Pithead,148,148950.50,2073.93,20381.58,1276.57,47613.02,0%,21658.15,-25954.87,10.44,94.11%,5.89%,Low Buffer
2023,2023-12-15,ICB,Non-Pithead,16,17555.00,175.48,0.00,2488.68,4035.97,1%,2488.68,-1547.29,14.18,0.00%,100.00%,Low Buffer
2023,2023-12-14,DCB,Pithead,18,40320.00,551.10,6984.95,8.68,8266.57,1%,6993.63,-1272.94,12.69,99.88%,0.12%,Low Buffer
2023,2023-12-14,DCB,Non-Pithead,148,148950.50,2073.93,20212.00,1247.56,47613.02,0%,21459.56,-26153.46,10.35,94.19%,5.81%,Low Buffer
2023,2023-12-14,ICB,Non-Pithead,16,17555.00,175.48,0.00,2499.68,4035.97,1%,2499.68,-1536.29,14.25,0.00%,100.00%,Low Buffer
2023,2023-12-13,DCB,Pithead,18,40320.00,551.10,6932.74,3.85,8266.57,1%,6936.59,-1329.98,12.59,99.94%,0.06%,Low Buffer
2023,2023-12-13,DCB,Non-Pithead,148,148950.50,2073.93,20010.19,1255.93,47613.02,0%,21266.12,-26346.90,10.25,94.09%,5.91%,Low Buffer
2023,2023-12-13,ICB,Non-Pithead,16,17555.00,175.48,0.00,2496.15,4035.97,1%,2496.15,-1539.82,14.22,0.00%,100.00%,Low Buffer
2023,2023-12-12,DCB,Pithead,18,40320.00,551.10,6908.64,8.83,8266.57,1%,6917.47,-1349.10,12.55,99.87%,0.13%,Low Buffer
2023,2023-12-12,DCB,Non-Pithead,148,148950.50,2073.93,19922.70,1262.30,47613.02,0%,21185.00,-26428.02,10.21,94.04%,5.96%,Low Buffer
2023,2023-12-12,ICB,Non-Pithead,16,17555.00,175.48,0.00,2555.80,4035.97,1%,2555.80,-1480.17,14.56,0.00%,100.00%,Low Buffer
2023,2023-12-10,DCB,Pithead,18,40320.00,551.10,6860.64,6.77,8266.57,1%,6867.41,-1399.16,12.46,99.90%,0.10%,Low Buffer
2023,2023-12-10,DCB,Non-Pithead,148,148950.50,2073.93,19378.51,1255.84,47613.02,0%,20634.35,-26978.67,9.95,93.91%,6.09%,Low Buffer
2023,2023-12-10,ICB,Non-Pithead,16,17555.00,175.48,0.00,2679.39,4035.97,1%,2679.39,-1356.58,15.27,0.00%,100.00%,Moderate
2023,2023-12-09,DCB,Pithead,18,40320.00,551.10,6798.99,6.77,8266.57,1%,6805.76,-1460.81,12.35,99.90%,0.10%,Low Buffer
2023,2023-12-09,DCB,Non-Pithead,148,148950.50,2073.93,19141.78,1245.46,47613.02,0%,20387.24,-27225.78,9.83,93.89%,6.11%,Low Buffer
2023,2023-12-09,ICB,Non-Pithead,16,17555.00,175.48,0.00,2695.89,4035.97,1%,2695.89,-1340.08,15.36,0.00%,100.00%,Moderate
2023,2023-12-08,DCB,Pithead,18,40320.00,551.10,6801.50,9.73,8266.57,1%,6811.23,-1455.34,12.36,99.86%,0.14%,Low Buffer
2023,2023-12-08,DCB,Non-Pithead,148,148950.50,2073.93,18909.65,1194.75,47613.02,0%,20104.40,-27508.62,9.69,94.06%,5.94%,Low Buffer
